task_id,Education,Sex,exp,speed,work_duration,keytype_changed,mouseclick_button,mousemove_distance,keytype_changed_time,mouseclick_button_time,mousemove_distance_time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,error
57a29f7b296d6d22f946efff,1,1,4.594520548,1.666821002,32.397,0.296296296,0.074074074,17.1978644,0.493872889,0.123468222,28.66576157,0.074074074,0,0,0,0,0,0,0.037037037,0,0,0.018518519,0,0,0,0.388888889,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0.018518519,0,0,0,0,0,0.055555556,0,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037037037,0,0,0,0,0,0,0.018518519,0,0,0.166666667,0,0.018518519,0,0.037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0,0,0
57a29f7b296d6d22f946f002,1,1,4.594520548,1.418826739,36.65,0.346153846,0.288461538,42.35411502,0.491132333,0.409276943,60.09315092,0.288461538,0,0,0,0,0,0,0.096153846,0,0,0.019230769,0,0,0.038461538,0.057692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769,0,0,0,0,0,0.019230769,0,0,0,0,0,0,0.019230769,0.038461538,0,0,0,0,0.019230769,0.134615385,0,0,0.019230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0.134615385,0,0.019230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019230769,0,0,0
57a29f7b296d6d22f946f003,1,1,4.594520548,1.919440784,34.906,0.164179104,0.149253731,0,0.315132068,0.286483698,0,0.134328358,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0.089552239,0,0,0,0,0,0,0,0,0.014925373,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089552239,0,0,0,0,0,0,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0,0,0.432835821,0,0,0,0,0,0,0,0,0,0.014925373,0,0,0,0.014925373,0,0,0.014925373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014925373,0.014925373,0,0,0.059701493,0,0,0,0.029850746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57a29f7b296d6d22f946f004,1,1,4.594520548,1.235962522,75.245,0.322580645,0.23655914,33.58249911,0.398697588,0.292378231,41.50671031,0.290322581,0,0,0,0,0,0,0.064516129,0,0,0.010752688,0,0,0.010752688,0.150537634,0,0,0,0,0,0.010752688,0,0,0,0.021505376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053763441,0,0,0,0,0,0,0.010752688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010752688,0,0,0,0,0,0.010752688,0,0,0,0,0,0,0.021505376,0.021505376,0,0,0,0,0.010752688,0.032258065,0,0,0.021505376,0,0.010752688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0.010752688,0,0,0,0,0,0,0.129032258,0,0.010752688,0.010752688,0.010752688,0,0,0,0,0,0,0,0,0,0,0,0,0.010752688,0,0,0,0,0,0,0,0,0.010752688,0,0,1
57a29f7b296d6d22f946f005,1,1,4.594520548,1.399029423,22.873,0.28125,0.21875,23.77854683,0.393477025,0.306037686,33.26688666,0.21875,0.03125,0,0,0,0,0,0.03125,0,0,0,0,0,0.0625,0.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0.03125,0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0.21875,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,1
57a29f7b296d6d22f946f006,1,1,4.594520548,1.692047377,22.458,0.394736842,0.131578947,5.980383206,0.667913438,0.222637812,10.11909172,0.105263158,0,0,0,0,0,0,0.052631579,0,0,0.026315789,0,0,0.026315789,0.105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,0,0,0,0,0,0,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,0.026315789,0,0,0,0,0,0.078947368,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,0.026315789,0,0,0,0.026315789,0,0,0.263157895,0,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,0,0,0
57a29f7b296d6d22f946f008,1,1,4.594520548,1.238621961,34.716,0.325581395,0.186046512,16.49652286,0.403272266,0.230441296,20.4329555,0.255813953,0,0,0,0,0,0,0.046511628,0,0,0.023255814,0,0,0.023255814,0.11627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0.023255814,0.023255814,0,0,0,0,0.023255814,0.139534884,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0.046511628,0,0,0.11627907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0
57a29f7b296d6d22f946f00a,1,1,4.594520548,1.584085467,27.145,0.348837209,0.139534884,23.0032238,0.552587953,0.221035182,36.43907251,0.139534884,0,0,0,0,0,0,0.069767442,0,0,0,0,0,0.023255814,0.139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0.023255814,0.11627907,0,0,0.069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0.046511628,0,0,0.209302326,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0
57a2a0c5e2013f486894f2a5,1,1,4.594520548,1.487105232,25.553,0.368421053,0.105263158,12.5178458,0.547880876,0.156537393,18.61535399,0.105263158,0,0,0,0,0,0,0.078947368,0,0,0.026315789,0,0,0.026315789,0.210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,0.026315789,0,0,0,0,0,0.078947368,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078947368,0,0,0,0,0,0,0,0,0,0.210526316,0,0.026315789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,0,0,1
57a2a0c5e2013f486894f2a6,1,1,4.594520548,1.431238332,32.14,0.347826087,0.065217391,13.04826374,0.497822029,0.09334163,18.67517523,0.086956522,0.02173913,0,0,0,0,0,0,0,0,0,0,0,0.043478261,0.413043478,0,0.02173913,0,0,0,0,0,0,0,0.065217391,0.02173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02173913,0,0.02173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02173913,0,0,0,0,0,0.02173913,0,0,0.02173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02173913,0,0,0.086956522,0,0,0,0.065217391,0,0,0,0,0,0,0,0,0,0,0,0,0.02173913,0,0,0,0,0,0,0,0,0,0,0,0
57a2a0c5e2013f486894f2a7,1,1,4.594520548,1.411070489,31.182,0.340909091,0.227272727,16.33027114,0.481046758,0.320697838,23.04316369,0.227272727,0,0,0,0,0,0,0.068181818,0,0,0,0,0,0.045454545,0.113636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0.022727273,0.113636364,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0,0.022727273,0,0,0.159090909,0,0.022727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,1
57a2a0c5e2013f486894f2a8,1,1,4.594520548,1.842409701,23.339,0.348837209,0.046511628,7.58278535,0.642701058,0.085693475,13.97059729,0.069767442,0,0,0,0,0,0,0.046511628,0,0,0,0,0,0,0.302325581,0,0,0,0,0,0,0,0,0,0.046511628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0.069767442,0,0,0.069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046511628,0,0,0,0,0,0,0.023255814,0,0,0.186046512,0,0.023255814,0,0.046511628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0
57a2a0c5e2013f486894f2a9,1,1,4.594520548,1.218506299,53.344,0.338461538,0.138461538,18.07663651,0.412417516,0.168716256,22.02649545,0.169230769,0,0,0,0,0,0,0.046153846,0,0,0.015384615,0,0,0.030769231,0.338461538,0,0,0,0,0,0.015384615,0,0,0,0.046153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015384615,0.046153846,0,0,0,0,0,0.015384615,0,0,0.015384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030769231,0,0,0,0,0,0,0,0,0,0.123076923,0,0.015384615,0,0.046153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015384615,0,0,1
57a2a0c5e2013f486894f2aa,1,1,4.594520548,1.982499316,29.256,0.362068966,0.086206897,10.50623175,0.717801478,0.170905114,20.82859726,0.086206897,0,0,0,0,0,0,0.034482759,0,0,0.017241379,0,0,0.017241379,0.293103448,0,0,0,0,0,0,0,0,0,0.034482759,0.017241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379,0,0,0,0,0,0,0.017241379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379,0.017241379,0,0,0,0,0,0.051724138,0,0,0.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034482759,0,0,0.017241379,0,0,0,0.017241379,0,0,0.172413793,0,0.017241379,0,0.034482759,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379,0,0,0,0,0,0,0,0,0.017241379,0,0,0
57a2a0c5e2013f486894f2ab,1,1,4.594520548,0.983537456,42.703,0.119047619,0.571428571,43.64401335,0.117087792,0.562021403,42.92552188,0.666666667,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0.023809524,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0.023809524,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0,0,0,0,0,0,0,0,0,0,0,0,1
57a2a0c5e2013f486894f2ad,1,1,4.594520548,1.237085827,29.909,0.405405405,0.054054054,7.867140008,0.501521281,0.066869504,9.732327403,0.054054054,0,0,0,0,0,0,0.027027027,0,0,0,0,0,0,0.162162162,0,0.027027027,0,0,0,0,0,0,0,0,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027,0,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081081081,0,0,0.081081081,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027,0,0,0,0,0,0,0.054054054,0,0,0.243243243,0,0.027027027,0,0.027027027,0,0,0,0,0,0,0,0,0,0,0,0,0.027027027,0,0,0,0,0,0,0,0,0.027027027,0,0,1
57a2a0c5e2013f486894f2ae,1,1,4.594520548,1.939803517,15.981,0.419354839,0.096774194,11.46895114,0.813465991,0.187722922,22.24751175,0.096774194,0.032258065,0,0,0,0,0,0.064516129,0,0,0.032258065,0,0,0,0.064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064516129,0,0,0,0,0,0,0.096774194,0,0,0.064516129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064516129,0,0,0,0,0,0,0.032258065,0,0,0.290322581,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0
57a2a0c5e2013f486894f2af,1,1,4.594520548,1.521114518,41.417,0.333333333,0.19047619,11.64667097,0.507038172,0.289736098,17.7159203,0.206349206,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0.031746032,0.317460317,0,0.031746032,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031746032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031746032,0,0,0,0,0,0.031746032,0,0,0.031746032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031746032,0,0,0,0,0,0,0,0,0,0.095238095,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57a2a233e2013f7e805da91f,1,1,4.594520548,1.282174568,31.197,0.425,0.075,6.507274216,0.544924191,0.096163093,8.343461507,0.1,0,0,0,0,0,0,0.025,0,0,0.025,0,0,0,0.25,0,0.05,0,0,0,0.025,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.05,0,0,0,0,0,0.05,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.025,0,0,0.125,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,1
57a2a233e2013f7e805da920,1,1,4.594520548,1.364970312,43.957,0.283333333,0.233333333,4.562162923,0.386741588,0.318493072,6.227216948,0.233333333,0,0,0,0,0,0,0.05,0,0,0,0,0,0.016666667,0.316666667,0,0,0,0,0,0.016666667,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0.016666667,0.05,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0.016666667,0,0,0.083333333,0,0.016666667,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0
57a2a233e2013f7e805da921,1,1,4.594520548,0.250908498,239.131,0.383333333,0.066666667,12.01776111,0.096181591,0.016727233,3.015358388,0.066666667,0,0,0,0,0,0,0.016666667,0,0,0.033333333,0,0.016666667,0.016666667,0.3,0,0.033333333,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0.016666667,0,0,0,0,0,0.05,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0.033333333,0,0,0.15,0,0.016666667,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0.016666667,0,0,0,0,0,0,0,0,0,0.016666667,0,0,1
57a2a233e2013f7e805da922,1,1,4.594520548,0.765356069,56.183,0.325581395,0.139534884,40.47924718,0.249185696,0.10679387,30.98103748,0.209302326,0.023255814,0,0,0,0,0,0.046511628,0,0,0.023255814,0,0,0.023255814,0.255813953,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046511628,0,0,0,0,0,0,0.069767442,0,0,0.023255814,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046511628,0,0,0,0,0,0,0,0,0,0.11627907,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,1
57a2a233e2013f7e805da923,1,1,4.594520548,1.437894038,18.082,0.269230769,0.269230769,7.085383738,0.387125318,0.387125318,10.18803104,0.269230769,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0.230769231,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0,0.038461538,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038461538,0,0,0.153846154,0,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57a2a233e2013f7e805da924,1,1,4.594520548,1.953213718,22.015,0.325581395,0.069767442,10.73679309,0.635930047,0.136270725,20.97125155,0.046511628,0,0,0,0,0,0,0.023255814,0,0,0,0.023255814,0,0.046511628,0.348837209,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0.069767442,0,0,0.069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0,0,0,0,0,0.046511628,0,0,0.186046512,0,0,0,0.046511628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57a2a233e2013f7e805da925,1,1,4.594520548,1.946570009,29.796,0.310344828,0.086206897,1.706984516,0.604107935,0.16780776,3.322764865,0.086206897,0.017241379,0,0,0,0,0,0.017241379,0,0,0,0,0,0.017241379,0.379310345,0,0,0,0,0,0,0,0,0,0.051724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379,0,0,0,0,0,0.051724138,0,0,0.051724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379,0,0,0,0,0,0,0.034482759,0,0,0.155172414,0,0.017241379,0,0.051724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017241379,0,0,1
57a2a233e2013f7e805da926,1,1,4.594520548,1.372458053,51.732,0.352112676,0.225352113,38.17282488,0.483259878,0.309286322,52.39060091,0.253521127,0.014084507,0,0.014084507,0,0,0,0.084507042,0,0,0,0,0,0.014084507,0.056338028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014084507,0,0,0.056338028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042253521,0,0,0,0,0,0.042253521,0,0,0,0,0,0,0.014084507,0,0,0,0,0,0.042253521,0.084507042,0,0,0.042253521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028169014,0,0,0,0,0,0,0.014084507,0,0,0.14084507,0,0.014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014084507,0,0,0
57a2a233e2013f7e805da927,1,1,4.594520548,1.637840671,30.528,0.3,0.18,11.68807786,0.491352201,0.294811321,19.14320928,0.14,0,0,0,0,0,0,0.04,0,0,0.02,0,0,0.02,0.28,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.02,0,0,0,0,0,0.06,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.04,0,0,0.2,0,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0
57a2a233e2013f7e805da928,1,1,4.594520548,1.268163804,37.85,0.354166667,0.0625,18.76476541,0.449141348,0.079260238,23.79679629,0.145833333,0,0,0,0,0,0,0.041666667,0,0,0.020833333,0,0,0.020833333,0.291666667,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020833333,0.020833333,0,0,0,0,0,0.0625,0,0,0.041666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0,0,0,0,0,0,0.020833333,0,0,0.125,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
